chain_id,chain_name,product_group_ids,default_product_group_id
154906,Serbish. Meat & Fish,"[25, 26]",25.0
168690,ВкусВиллАйс,,0.0
169482,ll momento,[1],1.0
122930,МАО БАО,[18],18.0
151134,Суши Сет,"[2, 40]",2.0
159586,Каха Бар,[37],37.0
167386,Мама Рада,[37],37.0
162750,Радио Ирландия,,0.0
155618,Гриль Хаус,"[6, 23, 25]",25.0
166410,СушиКо,"[2, 40]",40.0
107222,THAI KITCHEN,"[36, 39]",36.0
114546,БРОБУРГЕР,"[6, 29]",6.0
154606,Бульвар,[2],2.0
136142,HI ROLL,"[2, 36, 40]",40.0
138798,Библиотека вкусов,"[26, 27, 33, 34]",26.0
126366,Pushkarski,"[25, 43]",25.0
95326,Шикари,"[2, 18, 36, 40, 51]",36.0
151550,Duckstarsbar (351),"[6, 23, 24, 25]",6.0
112914,Провинчи,"[1, 23, 42]",1.0
151038,Сэр Кролик,"[1, 42]",42.0
141638,Мясоед,"[1, 5, 19]",5.0
113302,Кафе на Моисеенко,[5],5.0
115442,Фуд Стори,"[29, 35]",35.0
164982,Давно пора,[6],6.0
114946,ExtraVirgin,"[1, 23, 42]",42.0
136090,PATARA,"[5, 37]",37.0
135578,Conno,"[1, 23]",1.0
166630,Mamma Mia,"[1, 23]",23.0
160510,Шеф Арбат,[6],6.0
84282,Цоколь,"[6, 29]",6.0
116446,Pomidoroff,"[1, 2, 23, 25]",1.0
144734,Пиццы мира,[1],1.0
139486,Rapido,"[2, 6, 18, 40]",2.0
163878,Охаси,[2],2.0
148662,Николаевский,[25],25.0
172526,Super Pizza,[1],1.0
171978,Облако 54,"[23, 26, 40]",26.0
173502,Дафт,"[6, 30]",6.0
9650,Дон Давид,"[1, 5, 23, 42, 51]",42.0
136786,LEBANON КЕБАБ,"[6, 19, 47]",19.0
3838,MiaSushi,"[2, 18, 20, 40]",2.0
64574,OXUS,"[5, 31, 44, 51]",44.0
153058,Nathan's Famous,"[26, 28]",28.0
173766,Анталия,[5],5.0
177738,Суши Арт,"[1, 2, 6, 18]",2.0
165758,SHISHKI,[40],40.0
142414,ЧачаПури,"[5, 25, 30, 37]",37.0
179942,Два шампура,[5],5.0
16102,Sushi Town,"[1, 2, 40]",2.0
168054,Хинкали на районе,"[5, 25, 34, 37]",25.0
144150,PANORAMA-FOOD,"[1, 2]",2.0
176946,Еда.Тут,[5],5.0
157310,Verona,"[1, 26]",1.0
26266,Pizza bon appétit,"[1, 2, 20, 40]",1.0
164886,ПортМэй,"[24, 25, 34, 36]",36.0
177214,Grill House,[5],5.0
115714,МЯСОROOB,"[6, 25]",6.0
170454,ЧИТМИЛ,"[1, 2, 36]",2.0
169806,Bistro,"[34, 44]",44.0
110566,Фикс Ролл,"[2, 40]",2.0
125882,VAER,[25],25.0
167734,Гранд Буфет,[34],34.0
155714,Гоголь Моголь,"[1, 34, 42]",34.0
178234,Зам Зам,"[44, 45]",44.0
179930,HOTDOGGER,[28],28.0
110562,Роллы Тролли,"[1, 2, 18, 40]",2.0
170994,Super Kebab,"[44, 52]",44.0
177370,Доставка пончиков,[30],30.0
176726,Суши Мастер,"[2, 18, 33, 40]",2.0
159618,Kung Pho,"[24, 27, 39]",39.0
146194,Кофепровод,[27],27.0
126486,АЗИАТИШ,"[36, 39]",36.0
171694,Гонконг,[18],18.0
148378,Fellini,[1],1.0
170722,AurA Kitchen&Bar,[40],40.0
180426,Kannam Chicken,"[25, 38]",25.0
151186,Академия вкуса,"[1, 3, 25, 30]",25.0
150230,Без Пармезана,"[6, 18]",18.0
123138,Wokberry,"[2, 18, 40]",2.0
130246,ВКУС,"[1, 5]",1.0
146214,Розмарин,"[5, 23, 42]",42.0
143958,SUSHI TOP,"[2, 18, 40]",2.0
133754,Покешная,[40],40.0
119146,Сладкомания,"[27, 42, 43]",27.0
170842,Пицца №1,"[1, 18, 42]",1.0
148518,Pallermo,"[1, 2, 23, 42]",1.0
170718,ЕстьПоесть,[43],43.0
180038,Самая вкусная шаурма,[19],19.0
152762,COFEPIU,[52],52.0
163074,Протва,[33],33.0
173542,аМореСуши,[2],2.0
149654,Кот в Сапогах,[1],1.0
167706,ВкусВилл,,0.0
174554,Буханка,"[27, 30]",30.0
168422,Пепперони,"[1, 6]",1.0
176714,Суши Мастер,"[2, 18, 40]",2.0
178858,ГРИНН ЛИНИЯ,[33],33.0
143070,Shaverma27,"[19, 30, 33]",30.0
125966,Тёрка,"[1, 23, 26]",26.0
180290,Макдоналдс,"[6, 26]",6.0
112722,F O R M A,"[23, 25]",23.0
126658,Senior Rodrigez,"[26, 35]",35.0
115926,AMORE GRANDE,"[1, 23, 42]",42.0
48950,SMART CAFE,"[20, 24, 34, 48, 51]",48.0
130658,Dostoevsky,"[29, 34, 48]",48.0
173598,BLACK SHAWERMA,[19],19.0
154502,Benjamin,"[5, 23, 25]",5.0
140362,Fix mania,"[19, 26, 28, 29]",19.0
149606,Domino,[5],5.0
160842,Olive Lounge,"[23, 24, 33]",33.0
6534,Leberge,"[27, 30, 49]",27.0
129154,Bon appetit,[5],5.0
163690,Баловень,"[20, 25]",25.0
50278,Ribambelle,"[1, 23, 42, 43, 51]",42.0
169234,Shaurma Food Style,[19],19.0
137386,Миллион Сладостей,[27],27.0
76114,Столичный вкус,"[6, 18, 23, 43]",43.0
177482,Первая онлайн столовая,"[30, 33, 43]",33.0
121222,MaMaS,"[6, 26, 28, 34]",26.0
164550,Щастье,"[29, 34]",34.0
162110,The Local,"[25, 27, 34]",25.0
164686,Cho,[39],39.0
132398,ОстроWok,"[1, 18, 19]",18.0
137078,Молния,[43],43.0
122590,МАСАЛА ХАУС,"[24, 25, 41, 47]",41.0
178678,Бистро,[19],19.0
125906,Burger King,"[6, 26]",6.0
36550,Tacodor,"[26, 35]",35.0
140426,Настоящая пекарня,"[1, 42]",1.0
43574,ТЕМПЛ БАР на Белорусской,"[5, 6, 20, 25, 51]",25.0
146438,Mr. Choo,[18],18.0
108778,Духанъ АЛАВЕРДЫ,"[5, 24, 37]",5.0
118394,Буфетъ,"[25, 27, 34, 43]",25.0
124034,СУШИ ЕСТЬ,"[2, 40]",2.0
174970,Помидор,"[5, 25, 37]",25.0
172698,Ази Бази,[36],36.0
141950,Ролл тайм,"[1, 2, 40, 42]",2.0
145294,Meat Makers,"[6, 26]",6.0
49178,CHURCHILL'S PUB,"[6, 25]",25.0
165974,More Plova,"[22, 30, 44]",44.0
117746,Pizza Ital,"[1, 6]",1.0
140902,Вафли и Шоколад,[27],27.0
120718,ЯР,"[20, 25, 42, 43]",25.0
44746,Пироговъ,"[3, 51]",3.0
120558,Navi Wok,[36],36.0
179066,Hard Rock,"[6, 26]",6.0
172174,Другие роллы,"[1, 2, 47]",2.0
60454,Груша,"[1, 3, 6, 24]",1.0
144006,MAB,"[5, 37]",37.0
143010,Pho10,"[25, 39]",39.0
168982,ВКУСНО УЖИН,"[33, 34]",33.0
118778,Березка,"[5, 37]",5.0
180330,Твоя Pizza Tesla,"[1, 2, 18, 42]",1.0
142366,Шаурмист,"[19, 30]",30.0
140690,PIGEON,"[27, 30]",27.0
145334,КУЛЬТУРА,"[6, 26]",6.0
170114,TORRO GRILL,"[6, 25]",25.0
167126,Snack Rroom,[19],19.0
128914,floo,[34],34.0
159786,Доставка Бобы,"[18, 26, 42, 48]",18.0
162634,Счастливый кок,"[24, 25, 34]",34.0
124638,EdaRostov,"[1, 18, 36]",1.0
161230,Good Food,"[2, 5, 40]",2.0
172878,Маяк,"[1, 5, 34, 42]",5.0
82142,Дача на Варшавке,"[20, 25, 42, 43]",43.0
124890,ФО-БО,"[25, 39]",39.0
147058,Рэро,"[5, 30, 37]",37.0
178374,Goodness,[26],26.0
20606,Many Foods,[24],24.0
172254,Kinza house,"[21, 37]",37.0
136434,Плов Хаус,"[5, 22, 24, 44]",44.0
165966,Хлебазин,"[1, 19]",19.0
129918,Столовая Купянчанка,"[19, 23, 26, 33]",19.0
163946,Танюша,[43],43.0
11182,Три Самурая,"[1, 2, 20, 41]",20.0
116922,Евразия,"[2, 25, 38]",38.0
136878,MAKISUSHI,"[1, 2, 26, 40]",2.0
132590,ROSINKA,"[1, 6, 23, 34]",1.0
164978,Красный Буйвол,"[1, 2, 6, 27]",6.0
156322,Кирин,"[5, 25, 30, 37]",37.0
131094,Островок счастья,[43],43.0
178066,У Эдика,"[5, 19]",5.0
144238,Zemlya Moscow,"[20, 25]",25.0
175138,ШауБургер,"[19, 26]",26.0
141366,Мясо & Паста,"[1, 5, 23, 25]",25.0
141438,Вкус Хлеба,"[23, 34]",23.0
176602,Mc Grill & Chicken Salad,[19],19.0
139802,LAMBIC,[6],6.0
169362,Шаурма Хаус,[1],1.0
144522,Indus,[41],41.0
155346,Орендвор,"[5, 43]",43.0
179894,Пельмешек Смак,[43],43.0
160138,КОФЕ,"[30, 52]",52.0
166050,Матрешка,"[34, 43]",43.0
169850,Позная,"[30, 44]",44.0
151370,Vaffel,"[27, 30]",27.0
122718,Зелёный Лис,"[31, 47, 48]",47.0
160534,Композиторский,[48],48.0
152674,Планетарий,"[1, 26]",1.0
165366,Ода,"[5, 30, 37]",37.0
142398,Одно Небо,"[5, 23, 27, 30]",27.0
56210,Vaниль,"[23, 40, 42, 43, 51]",42.0
172078,Рыбка,[2],2.0
145034,Bon Lavash,"[19, 30]",19.0
154598,Суши-Маркет,"[2, 40]",2.0
161194,BigRolls,[2],2.0
111158,Суши Мастер,"[2, 18, 51]",2.0
171462,Бурито,"[1, 2, 35]",1.0
176334,Chick & China,"[2, 24, 36]",36.0
169490,Brezelino,"[27, 30]",30.0
173858,Суши Мастер,"[2, 18, 40]",2.0
145746,БАЖОВЪ,[25],25.0
147278,БАЯР,"[24, 26, 30]",26.0
143402,Канари,"[19, 25, 26]",25.0
147966,Акватория,"[25, 43]",25.0
125178,Точка Азии,"[18, 34, 36]",36.0
144502,Fresh Lab,[48],48.0
155262,Золотой шампур,"[5, 25]",5.0
177526,Шаурма,[19],19.0
149878,Sparks Home Kitchen,"[25, 27]",25.0
173070,Tom Yam,[36],36.0
173354,Чито-Гврито,"[1, 5, 23, 37]",37.0
166814,Диана,"[1, 2]",2.0
119954,GURULI,"[5, 37]",37.0
138474,Два Пирога,"[3, 30, 51]",3.0
125382,Шелковый путь,[18],18.0
164642,Мука и Рис,"[2, 36]",2.0
59198,Largo,"[5, 21, 37, 42]",37.0
62238,Sushi Tori,"[2, 20, 40]",2.0
118214,park&pizza,"[1, 42]",1.0
113066,Спорт кафе,"[43, 51]",43.0
177378,MINI Ditay,[18],18.0
145722,Городская шаверма,"[19, 24]",19.0
165190,Арго,[37],37.0
165898,Брассерия Kriek,"[1, 2, 24, 25]",25.0
156438,Дружба,"[25, 43]",43.0
121738,KITSUNE СУШИ,"[2, 40]",2.0
142934,Мукa & Вода,"[23, 42]",23.0
8842,IL Патио,"[1, 23, 42, 51]",42.0
176798,Фо-Бо Вьетнам,[39],39.0
163494,Тандырный Дворик,"[1, 5, 19, 25]",1.0
109730,Grill House,[5],5.0
147274,Pizza ItaLiana by Misha Fisher,"[1, 42]",42.0
110462,Турбо Шаверма,[19],19.0
129490,ЛАНЧ БОКС,"[23, 25, 34]",25.0
147054,Чайка,"[5, 37]",37.0
161174,Сэндвич&Паста,"[23, 29, 43]",43.0
168722,Мираж,[42],42.0
137454,Sicilia,"[1, 2, 6, 42]",42.0
180070,PIZZA Famiglia e Caffe,"[1, 2, 23]",1.0
169118,Караван,"[19, 26]",19.0
137958,Хинкальная,"[5, 21, 25, 37]",37.0
139618,Сытый Папа,"[26, 34]",26.0
158350,CHILL OUT,"[1, 2, 6]",2.0
130334,ПИЦЦАЛИНА,"[1, 23, 42]",42.0
106814,OneMore Pub,[25],25.0
173074,Долина Солнца,[37],37.0
25958,Yammy,"[2, 18, 36, 40]",2.0
106746,STICKS,"[2, 18, 40]",2.0
65026,Pizza Land,"[1, 2]",1.0
133034,Pizzaman Eat.Me!,"[1, 42]",1.0
130886,Шашлычная №1,[5],5.0
158886,Викинг,"[5, 25]",5.0
168474,Smetanа,"[2, 19, 43]",2.0
175082,Твоя еда,"[34, 43]",43.0
109118,Griller,"[1, 6, 19, 28]",6.0
120742,Shawerma Bar,"[5, 19]",19.0
72806,Sushi Hot Pizza,"[1, 2, 20]",1.0
179330,Макдоналдс,"[6, 26]",6.0
139442,Тортилла,[3],3.0
124830,Mass und Spass,[25],25.0
158490,Котлеты по-киевски,"[25, 26]",26.0
126510,Мамуля,"[1, 20, 42]",42.0
178478,СушиВёсла,"[2, 18, 40]",2.0
148654,Маяковский,"[20, 43]",43.0
171862,Hermitage,"[33, 34]",33.0
99698,"Сыр, томат и аромат",[1],1.0
175110,Черновар,[6],6.0
158806,Gастро Буфет Кронверкский мост,"[6, 26]",6.0
161570,ДОБРОЛЛ,"[2, 18, 40]",2.0
144422,Машенькины пироги,"[3, 27, 30, 43]",3.0
138890,Тихая Гавань,"[25, 43]",43.0
145506,Фермерский дом На Мавлютова,"[23, 24, 27, 42]",42.0
178430,Хинкальная,[37],37.0
139466,Пив. Пав.,"[1, 42]",1.0
176682,Седьмое Небо,"[5, 25, 43]",43.0
175058,КайZен,"[34, 42, 43]",42.0
164830,Шашлыкофф,[5],5.0
155966,Старая пристань,"[20, 25, 43]",43.0
162610,Хинкали Пати,[37],37.0
11662,Ayami Bar,"[1, 2, 20, 41]",1.0
162602,Рыбная Рыба,[2],2.0
162698,КапЛэнд,"[1, 24]",1.0
112446,AL`REZE,"[23, 42]",42.0
123810,Ginger,"[23, 34, 48]",48.0
129910,Lokmacho,[30],30.0
157518,Food House,[19],19.0
154994,Белая веранда,[5],5.0
150642,Make Love Pizza,[1],1.0
127950,ХАЛЯЛЬ,"[1, 5, 25, 26]",25.0
133458,Chikkipizza,"[1, 42]",1.0
120586,ФАРШИРОВКА,"[1, 6, 19, 26]",26.0
170106,СИНДИКАТ,[6],6.0
151694,Гранат,"[1, 5, 21, 37]",37.0
130098,Чебурек №1,[30],30.0
152346,Русская Пекарня,"[3, 5, 30, 43]",3.0
161582,Суши Тайм,"[1, 2]",2.0
178574,Кебаб Хаус,"[5, 19]",5.0
180318,DAISUKI EDA,"[1, 2, 18, 26]",2.0
170210,Тифлис,"[5, 21, 37]",37.0
36354,Лаффа Лаффа,"[19, 26, 31]",19.0
178086,Octop Grill,"[6, 19, 26]",6.0
180198,Дорожное,"[2, 18, 34]",2.0
150446,Эмир,[5],5.0
110850,Mrs Krabs,[2],2.0
158846,Булочка,[27],27.0
151482,Остерия у Сальваторе,"[1, 23, 24, 42]",42.0
79326,Премьер Пицца,"[1, 2, 5, 18]",1.0
15526,Черетто,"[1, 23, 42]",42.0
159166,New York,"[1, 2]",1.0
138558,Brixton,"[6, 20, 23, 25]",20.0
180478,Sushiwoker,"[1, 2, 18, 42]",2.0
114318,КУХНЯ,"[2, 6, 25, 27, 51]",2.0
155942,ОТЦЫ и ДЕТИ,"[1, 24, 25]",25.0
174786,Ларри Крабс,[20],20.0
136918,Ананасовый Экспресс,[6],6.0
177862,Кариночка,"[5, 25, 37]",5.0
180590,WRAP and ROLL,[26],26.0
106850,Соль Фасоль,"[2, 23, 40, 42, 51]",23.0
180358,Вавилон,"[5, 20, 37, 42]",37.0
139606,Omoremore,[20],20.0
155366,Скала,"[5, 25]",5.0
125138,Green Market SINGA,[18],18.0
145102,Qoffee Blanco,"[6, 26]",6.0
50910,Щедрая Грузия,"[25, 38]",25.0
160738,CHEESE Connection,[42],42.0
137634,Столовая №1,"[20, 25, 30, 43]",43.0
57266,САИРМЕ,"[5, 25, 30, 37]",37.0
139934,REBRO,"[6, 25]",6.0
165718,La Fabbrica,"[1, 42]",42.0
64586,Pizzeria Barmalini,"[1, 42, 43, 48, 51]",1.0
110090,CITY PIZZA,"[1, 2, 5, 6]",1.0
110554,ЛоDка,"[18, 38, 40]",18.0
161054,Банный Дворик,[20],20.0
93082,TOTO`S Pizza Italiana,"[1, 27]",1.0
67302,РЕЦЕПТОР,"[18, 38, 40, 47, 51]",40.0
164534,Smoky people,[42],42.0
157850,White Hart,"[6, 23, 25]",25.0
156770,Basilico,[1],1.0
140214,Шаурмито,"[19, 26]",26.0
142542,Chef papa’s,"[1, 23, 42]",42.0
164610,Птичка,[37],37.0
175038,VESUVIO,[1],1.0
162086,СУШИСЕТ,[2],2.0
153774,NAU,"[2, 18]",18.0
143034,Космос,"[1, 6, 23, 25]",25.0
6046,ТЕМПЛ БАР,"[5, 20, 25, 43, 51]",25.0
134550,Дом Шавермы,[19],19.0
143110,Чифальня,[18],18.0
136778,Мама Норка Папа Бобер,"[20, 23, 25]",25.0
47782,Большой Сет,[2],2.0
137786,ПУЗАТАЯ ХАТА,"[5, 21]",5.0
100842,Мадлиани,"[30, 37]",30.0
140462,Colombo,"[1, 6]",1.0
105666,Express Sushi,"[2, 40]",2.0
45258,Шикари,"[2, 18, 36, 40, 51]",36.0
133698,Накорми Настроение,"[1, 29, 42]",1.0
148274,Pesto Pizza,"[1, 42]",1.0
138790,Компания,"[1, 23, 25]",25.0
110854,DuderHoff,"[1, 6, 23, 34]",6.0
142846,District,"[23, 34, 51]",34.0
116126,Красная Поляна,[1],1.0
180086,Роллы Даром,"[1, 2, 23, 40]",2.0
132198,Bucket of Nails,"[20, 23, 25]",25.0
177990,Шашлычный мир,[5],5.0
175794,Грузинская Кухня,"[1, 5, 37]",37.0
122934,Дитай,"[18, 25, 27, 47, 51]",25.0
171850,Султан,[5],5.0
138374,Дом-пиццы,"[1, 29, 42]",1.0
177694,Суши Мастер,"[2, 18, 33, 40]",2.0
121174,ШЕFF,[25],25.0
108818,La Pasta,"[1, 23, 42]",23.0
156674,Чито Грито,"[5, 25]",5.0
179586,TOMI,[2],2.0
139190,Pizza Ricca,[1],1.0
119118,VGOSTIBAR,"[1, 2, 25]",2.0
179818,Джонни Дробовик,[1],1.0
112786,Волга,"[20, 23, 29, 51]",20.0
180270,Суши Яма,[2],2.0
160894,Daddy'S Choice,[6],6.0
92782,Kinki,"[2, 18, 36, 40]",2.0
135434,SUSHI KING,"[1, 2]",2.0
144514,Лапша BOX,"[1, 2, 18]",2.0
159254,Check Point,"[19, 26, 30]",26.0
180574,ДОНЕР ПЕКАРНИ,[19],19.0
169782,Афины,[37],37.0
45862,Subway,"[26, 29]",29.0
154654,Secret Garden,[25],25.0
161154,Арцах,"[5, 33]",5.0
175442,Суши на дом,"[2, 20, 41]",2.0
154770,Hitoshi,"[1, 2, 40]",40.0
157810,Кафе 24,"[5, 19, 30]",5.0
180558,Без Вилок,"[1, 2]",2.0
174954,Зизифора,"[5, 26, 37, 44]",37.0
45942,GOODMAN,"[6, 25, 33, 43, 51]",25.0
161170,BAR BOSS,"[19, 26, 29, 42]",26.0
172922,Ваши Суши,"[2, 33]",2.0
15854,Бентоwok,"[2, 18, 36, 40, 51]",2.0
119882,Татарская Усадьба,"[25, 30]",25.0
158834,Pizza Prima Storia,"[1, 23, 42]",1.0
155002,Glastonberry,"[6, 25]",6.0
109822,СЕНСЕЙ,"[1, 2, 18]",2.0
148786,Сангрита,[35],35.0
147050,Cheat Meal,"[2, 19, 33, 48]",19.0
147902,Lucos,[42],42.0
60574,Шашлычный Дворик,"[1, 5, 19]",5.0
159006,ВкусиСуши,"[2, 40]",2.0
142226,ШАШЛЫК-МАШЛЫК,"[5, 22]",5.0
118782,Лакомка,[43],43.0
152342,Хмель & Гриль,[25],25.0
180314,"Кран, Диван",[25],25.0
169794,Перчини grill & wine,[42],42.0
179202,Пельменная #1,[43],43.0
178314,Baraka,"[2, 6, 43]",2.0
147778,Бин,"[2, 6, 34, 40]",40.0
137478,DIMSUM BAO,[36],36.0
131770,Надежда,"[1, 23, 42]",42.0
143210,Суши Ели,"[2, 18, 40]",2.0
135194,У БЕЛЛУЧЧИ круче,"[1, 23, 42]",42.0
168150,Halal Food,"[25, 44]",44.0
164582,Ambar,"[25, 30]",25.0
153102,Муш,"[5, 25]",5.0
158642,Texas,[6],6.0
154482,Female Coffee,"[27, 29]",29.0
175378,Среда питания,"[23, 29]",29.0
154206,Крапивa,"[6, 25]",6.0
152130,EVOS,"[1, 19]",19.0
164510,Pirat Marmelad,[27],27.0
163042,Матильда,"[27, 34]",34.0
180058,Хлебомания,"[30, 34, 52]",30.0
178806,Корова на бочке,"[5, 25]",25.0
158582,Комбинат Питания,"[18, 26, 42, 43]",43.0
166270,Дача Хаус ,[43],43.0
175946,Краор Бургер,[6],6.0
128234,Кинг Конг pizza,"[1, 2, 6, 25]",1.0
64394,Приезжай ко мне в кишлак,"[5, 20, 42, 43]",5.0
153806,ЧЕБУРЕК.МИ,[30],30.0
139222,Много рыбы,[2],2.0
141218,HOLI,"[31, 48]",48.0
131198,Green Cafe,"[5, 26]",26.0
173386,Dag. Food. MSK,"[21, 30]",21.0
152834,Мясной Бутик,"[5, 24, 25]",5.0
44114,Осетинские пироги LUX,"[1, 2, 3]",3.0
172130,Вок кафе,"[2, 6, 36]",36.0
155130,Главрыбсбыт,"[20, 48]",20.0
153118,Ателье Вкуса,"[2, 24, 25, 36]",36.0
117434,Экспресс Пицца,"[1, 42]",1.0
152946,Столовье,[25],25.0
149974,Конфетки-Бараночки,[30],30.0
157770,Cook&Quiche,"[25, 27, 30]",25.0
164114,Пивноff,[25],25.0
170546,Coffeein,"[1, 23, 42]",42.0
160150,ШавермаN°1,[19],19.0
41726,Натахтари,"[5, 21, 37, 43]",37.0
154338,Dos obedos,"[25, 33, 43]",25.0
109882,ХИГАСИ,"[2, 18, 24]",2.0
180466,Родные блины,[43],43.0
151770,Vincent,"[24, 25, 27]",25.0
163122,Cherry,[34],34.0
145994,ШАЛЕ,"[1, 5]",5.0
126474,Prime Burger Gourmet,[6],6.0
169398,Вкусняшка,"[1, 3, 5]",3.0
155134,Кофеин,"[23, 27, 34]",27.0
46174,PizzoSHI,"[1, 2, 20, 41, 51]",1.0
170890,Малика,[44],44.0
161502,Cheburek,[26],26.0
134950,МЕСТО про ТЕСТО,"[21, 30, 37]",30.0
172650,DeliFood,[48],48.0
124846,ГАРАЖ ГРИЛЬ,"[25, 26, 43]",26.0
152046,Београд кафана,"[5, 25, 26, 27]",25.0
102042,Райская трапеза,"[20, 25, 34, 42, 51]",25.0
178866,Дамаск,[19],19.0
180370,ПАПА ЖАРИТ МЯСО,[19],19.0
157574,МестечкOFF,"[25, 26]",26.0
163886,АндерСон,"[25, 34, 42]",25.0
169638,Три сковородки,[43],43.0
130782,Портофино,"[1, 23]",1.0
179882,Salsa,[42],42.0
175426,FitFresh,"[34, 48]",48.0
173202,Шоколадница,"[26, 27, 42, 43]",42.0
170734,Di Roma,[1],1.0
118918,Дом Грузинского Вина,"[30, 37]",37.0
133474,СУШИ ДИСКОНТ,"[1, 2, 40, 42]",2.0
178930,Бодрый день,[52],52.0
179706,Домашние обеды,"[33, 43]",33.0
60518,Bar BQ Cafe,"[2, 6, 25]",25.0
144870,Багет,"[29, 43]",43.0
138670,Марено,"[6, 18, 25, 34]",6.0
170006,LIGA SUSHI & WOK,[2],2.0
116538,1-ая Креветочная,"[20, 23, 42]",20.0
136670,Король Суши,"[1, 2, 6, 36]",2.0
180610,Столовая №17,[43],43.0
145758,Чевапчичная № 1,"[6, 25]",25.0
109374,WOW WOK,"[18, 28, 29]",18.0
134942,Квартирка.,"[20, 25, 43]",43.0
179546,Leto,"[2, 18, 40]",2.0
172734,Еда Taxi,"[1, 2, 40]",40.0
54754,Барвиха,"[2, 24, 25, 40]",40.0
173018,Картошка,[43],43.0
174058,La Bistecca,"[1, 23, 42]",42.0
172550,Lukumades,"[27, 52]",27.0
173910,Еда в дом,[33],33.0
149970,Бар на Бейвеля,"[5, 25, 26]",25.0
178578,Пергамент,[33],33.0
104930,Китайский Иероглиф,[18],18.0
131570,PIZZAMANIA,[1],1.0
125714,ПиццаДар,"[1, 40, 42]",1.0
151898,Изба,"[3, 5]",5.0
169190,GastroMarket,"[25, 34, 42]",25.0
168566,Глобус,"[1, 2, 23]",1.0
89610,BEERGARDEN,"[5, 6, 25, 41]",25.0
126166,Camorra Pizza e Birra,"[1, 42]",1.0
128530,Рынок еды,"[1, 6, 39]",1.0
144370,Столовая 5112,"[20, 25]",25.0
170158,Замок,"[1, 3, 5, 34]",5.0
180386,LostBar,"[1, 6, 25, 26]",6.0
150614,На Всех Парах,"[1, 2, 6, 40]",2.0
143102,Вацлав,"[25, 37]",37.0
135970,SW Bar,"[6, 20, 23, 25]",23.0
166722,Моя История,"[30, 43]",43.0
161702,Помпончик,"[34, 43]",34.0
180614,Яки-Маки,"[1, 2]",2.0
152098,Горка,"[5, 25]",5.0
170550,Белый Лис,"[25, 26]",26.0
171682,TOPHOP,"[6, 25, 26]",26.0
180162,Uz House,[5],5.0
140138,СОЛНЕЧНЫЙ ОЧАГ,"[5, 25, 37]",5.0
119578,Шашлычная №1,"[5, 25]",25.0
170290,Краснодарский парень,"[6, 29]",6.0
139226,Дайдокоро,"[1, 2, 40, 42]",2.0
124726,Хаус Миссис Клаус,"[25, 42, 43]",25.0
166670,Фергана,[44],44.0
70182,Kabuki,"[2, 36, 42, 43]",2.0
139414,RЯDOM,"[1, 2, 24, 33]",33.0
137750,Хмельной Король,[25],25.0
43598,Nебо,"[2, 18, 36, 40]",2.0
150382,ДАДИ,"[18, 21, 25, 37]",37.0
97190,D.O.M.,"[1, 2, 6]",6.0
155770,Pasta Pesto,"[1, 23, 42]",42.0
118150,Шашлык 76,"[1, 5, 6, 25]",5.0
180510,Шаурма на Ленина,[19],19.0
140770,Levantine,"[2, 5]",5.0
162542,Густо Пряно,"[1, 5, 25, 43]",43.0
179850,Venezia pizza,"[1, 23]",1.0
128662,Четыре сыра,[1],1.0
120966,Белла Италия,"[1, 2, 18, 23]",2.0
62246,Pizza del papa,[1],1.0
89686,Мимино,"[5, 21, 37]",37.0
132018,Бургерная Fat Father,[6],6.0
